date,region,price_vnd_per_kg,scraped_at,source
2025-06-11,DakNong,116200,2025-11-07T01:46:32.059043,chart_data
2025-06-11,GiaLai,116100,2025-11-07T01:46:32.046155,chart_data
2025-06-11,LamDong,115500,2025-11-07T01:46:32.050649,chart_data
2025-06-12,DakLak,116200,2025-11-07T01:46:32.054852,chart_data
2025-06-12,DakNong,116200,2025-11-07T01:46:32.059049,chart_data
2025-06-12,GiaLai,116100,2025-11-07T01:46:32.046161,chart_data
2025-06-12,LamDong,115500,2025-11-07T01:46:32.050655,chart_data
2025-06-13,DakLak,116100,2025-11-07T01:46:32.054873,chart_data
2025-06-13,DakNong,116100,2025-11-07T01:46:32.059055,chart_data
2025-06-13,GiaLai,116000,2025-11-07T01:46:32.046167,chart_data
2025-06-13,LamDong,115500,2025-11-07T01:46:32.050663,chart_data
2025-06-14,DakLak,113600,2025-11-07T01:46:32.054879,chart_data
2025-06-14,DakNong,113600,2025-11-07T01:46:32.059061,chart_data
2025-06-14,GiaLai,113500,2025-11-07T01:46:32.046175,chart_data
2025-06-14,LamDong,113000,2025-11-07T01:46:32.050669,chart_data
2025-06-15,DakLak,113400,2025-11-07T01:46:32.054908,chart_data
2025-06-15,DakNong,113500,2025-11-07T01:46:32.059067,chart_data
2025-06-15,GiaLai,113400,2025-11-07T01:46:32.046181,chart_data
2025-06-15,LamDong,112800,2025-11-07T01:46:32.050676,chart_data
2025-06-16,DakLak,113500,2025-11-07T01:46:32.054914,chart_data
2025-06-16,DakNong,113500,2025-11-07T01:46:32.059073,chart_data
2025-06-16,GiaLai,113500,2025-11-07T01:46:32.046187,chart_data
2025-06-16,LamDong,112800,2025-11-07T01:46:32.050682,chart_data
2025-06-17,DakLak,114000,2025-11-07T01:46:32.054920,chart_data
2025-06-17,DakNong,114100,2025-11-07T01:46:32.059078,chart_data
2025-06-17,GiaLai,114000,2025-11-07T01:46:32.046193,chart_data
2025-06-17,LamDong,113300,2025-11-07T01:46:32.050689,chart_data
2025-06-18,DakLak,113600,2025-11-07T01:46:32.054926,chart_data
2025-06-18,DakNong,113700,2025-11-07T01:46:32.059085,chart_data
2025-06-18,GiaLai,113600,2025-11-07T01:46:32.046200,chart_data
2025-06-18,LamDong,113000,2025-11-07T01:46:32.050696,chart_data
2025-06-19,DakLak,113600,2025-11-07T01:46:32.054932,chart_data
2025-06-19,DakNong,113700,2025-11-07T01:46:32.059090,chart_data
2025-06-19,GiaLai,113600,2025-11-07T01:46:32.046206,chart_data
2025-06-19,LamDong,113000,2025-11-07T01:46:32.050702,chart_data
2025-06-20,DakLak,113600,2025-11-07T01:46:32.054938,chart_data
2025-06-20,DakNong,113600,2025-11-07T01:46:32.059096,chart_data
2025-06-20,GiaLai,113500,2025-11-07T01:46:32.046212,chart_data
2025-06-20,LamDong,113100,2025-11-07T01:46:32.050708,chart_data
2025-06-21,DakLak,114700,2025-11-07T01:46:32.054944,chart_data
2025-06-21,DakNong,114900,2025-11-07T01:46:32.059102,chart_data
2025-06-21,GiaLai,114800,2025-11-07T01:46:32.046219,chart_data
2025-06-21,LamDong,114300,2025-11-07T01:46:32.050714,chart_data
2025-06-22,DakLak,113700,2025-11-07T01:46:32.054950,chart_data
2025-06-22,DakNong,113900,2025-11-07T01:46:32.059110,chart_data
2025-06-22,GiaLai,113800,2025-11-07T01:46:32.046225,chart_data
2025-06-22,LamDong,113300,2025-11-07T01:46:32.050720,chart_data
2025-06-23,DakLak,113200,2025-11-07T01:46:32.054956,chart_data
2025-06-23,DakNong,113400,2025-11-07T01:46:32.059116,chart_data
2025-06-23,GiaLai,113300,2025-11-07T01:46:32.046231,chart_data
2025-06-23,LamDong,112800,2025-11-07T01:46:32.050726,chart_data
2025-06-24,DakLak,111200,2025-11-07T01:46:32.054962,chart_data
2025-06-24,DakNong,111400,2025-11-07T01:46:32.059122,chart_data
2025-06-24,GiaLai,111300,2025-11-07T01:46:32.046239,chart_data
2025-06-24,LamDong,110800,2025-11-07T01:46:32.050732,chart_data
2025-06-25,DakLak,111500,2025-11-07T01:46:32.054974,chart_data
2025-06-25,DakNong,111700,2025-11-07T01:46:32.059128,chart_data
2025-06-25,GiaLai,111600,2025-11-07T01:46:32.046245,chart_data
2025-06-25,LamDong,111100,2025-11-07T01:46:32.050739,chart_data
2025-06-26,DakLak,111500,2025-11-07T01:46:32.054982,chart_data
2025-06-26,DakNong,111700,2025-11-07T01:46:32.059134,chart_data
2025-06-26,GiaLai,111600,2025-11-07T01:46:32.046251,chart_data
2025-06-26,LamDong,111100,2025-11-07T01:46:32.050745,chart_data
2025-06-27,DakLak,111600,2025-11-07T01:46:32.054988,chart_data
2025-06-27,DakNong,111800,2025-11-07T01:46:32.059140,chart_data
2025-06-27,GiaLai,111600,2025-11-07T01:46:32.046257,chart_data
2025-06-27,LamDong,111200,2025-11-07T01:46:32.050752,chart_data
2025-06-28,DakLak,111400,2025-11-07T01:46:32.054994,chart_data
2025-06-28,DakNong,111600,2025-11-07T01:46:32.059146,chart_data
2025-06-28,GiaLai,111400,2025-11-07T01:46:32.046263,chart_data
2025-06-28,LamDong,111000,2025-11-07T01:46:32.050759,chart_data
2025-06-29,DakLak,109600,2025-11-07T01:46:32.055000,chart_data
2025-06-29,DakNong,109700,2025-11-07T01:46:32.059152,chart_data
2025-06-29,GiaLai,109600,2025-11-07T01:46:32.046269,chart_data
2025-06-29,LamDong,109400,2025-11-07T01:46:32.050765,chart_data
2025-06-30,DakLak,109800,2025-11-07T01:46:32.055006,chart_data
2025-06-30,DakNong,110000,2025-11-07T01:46:32.059158,chart_data
2025-06-30,GiaLai,109800,2025-11-07T01:46:32.046275,chart_data
2025-06-30,LamDong,109600,2025-11-07T01:46:32.050771,chart_data
2025-07-01,DakLak,108600,2025-11-07T01:46:32.055012,chart_data
2025-07-01,DakNong,108800,2025-11-07T01:46:32.059164,chart_data
2025-07-01,GiaLai,108600,2025-11-07T01:46:32.046281,chart_data
2025-07-01,LamDong,108400,2025-11-07T01:46:32.050777,chart_data
2025-07-02,DakLak,109800,2025-11-07T01:46:32.055018,chart_data
2025-07-02,DakNong,110000,2025-11-07T01:46:32.059170,chart_data
2025-07-02,GiaLai,109800,2025-11-07T01:46:32.046287,chart_data
2025-07-02,LamDong,109400,2025-11-07T01:46:32.050783,chart_data
2025-07-03,DakLak,109800,2025-11-07T01:46:32.055024,chart_data
2025-07-03,DakNong,110000,2025-11-07T01:46:32.059176,chart_data
2025-07-03,GiaLai,109800,2025-11-07T01:46:32.046293,chart_data
2025-07-03,LamDong,109400,2025-11-07T01:46:32.050789,chart_data
2025-07-04,DakLak,109000,2025-11-07T01:46:32.055031,chart_data
2025-07-04,DakNong,109100,2025-11-07T01:46:32.059182,chart_data
2025-07-04,GiaLai,109000,2025-11-07T01:46:32.046300,chart_data
2025-07-04,LamDong,108500,2025-11-07T01:46:32.050795,chart_data
2025-07-05,DakLak,110500,2025-11-07T01:46:32.055036,chart_data
2025-07-05,DakNong,110700,2025-11-07T01:46:32.059188,chart_data
2025-07-05,GiaLai,110500,2025-11-07T01:46:32.046306,chart_data
2025-07-05,LamDong,110000,2025-11-07T01:46:32.050801,chart_data
2025-07-06,DakLak,108600,2025-11-07T01:46:32.055042,chart_data
2025-07-06,DakNong,108600,2025-11-07T01:46:32.059194,chart_data
2025-07-06,GiaLai,108500,2025-11-07T01:46:32.046312,chart_data
2025-07-06,LamDong,108200,2025-11-07T01:46:32.050807,chart_data
2025-07-07,DakLak,109200,2025-11-07T01:46:32.055048,chart_data
2025-07-07,DakNong,109200,2025-11-07T01:46:32.059200,chart_data
2025-07-07,GiaLai,109100,2025-11-07T01:46:32.046318,chart_data
2025-07-07,LamDong,108800,2025-11-07T01:46:32.050813,chart_data
2025-07-08,DakLak,107700,2025-11-07T01:46:32.055055,chart_data
2025-07-08,DakNong,107700,2025-11-07T01:46:32.059206,chart_data
2025-07-08,GiaLai,107600,2025-11-07T01:46:32.046324,chart_data
2025-07-08,LamDong,107300,2025-11-07T01:46:32.050820,chart_data
2025-07-09,DakLak,106500,2025-11-07T01:46:32.055062,chart_data
2025-07-09,DakNong,106500,2025-11-07T01:46:32.059212,chart_data
2025-07-09,GiaLai,106400,2025-11-07T01:46:32.046330,chart_data
2025-07-09,LamDong,106000,2025-11-07T01:46:32.050826,chart_data
2025-07-10,DakLak,106500,2025-11-07T01:46:32.055083,chart_data
2025-07-10,DakNong,106500,2025-11-07T01:46:32.059219,chart_data
2025-07-10,GiaLai,106400,2025-11-07T01:46:32.046336,chart_data
2025-07-10,LamDong,106000,2025-11-07T01:46:32.050833,chart_data
2025-07-11,DakLak,106000,2025-11-07T01:46:32.055090,chart_data
2025-07-11,DakNong,106000,2025-11-07T01:46:32.059226,chart_data
2025-07-11,GiaLai,105900,2025-11-07T01:46:32.046342,chart_data
2025-07-11,LamDong,105500,2025-11-07T01:46:32.050839,chart_data
2025-07-12,DakLak,106400,2025-11-07T01:46:32.055097,chart_data
2025-07-12,DakNong,106400,2025-11-07T01:46:32.059232,chart_data
2025-07-12,GiaLai,106400,2025-11-07T01:46:32.046348,chart_data
2025-07-12,LamDong,105900,2025-11-07T01:46:32.050845,chart_data
2025-07-13,DakLak,107000,2025-11-07T01:46:32.055103,chart_data
2025-07-13,DakNong,107000,2025-11-07T01:46:32.059238,chart_data
2025-07-13,GiaLai,107000,2025-11-07T01:46:32.046354,chart_data
2025-07-13,LamDong,106500,2025-11-07T01:46:32.050851,chart_data
2025-07-14,DakLak,106000,2025-11-07T01:46:32.055114,chart_data
2025-07-14,DakNong,106000,2025-11-07T01:46:32.059244,chart_data
2025-07-14,GiaLai,106000,2025-11-07T01:46:32.046360,chart_data
2025-07-14,LamDong,105500,2025-11-07T01:46:32.050857,chart_data
2025-07-15,DakLak,108500,2025-11-07T01:46:32.055120,chart_data
2025-07-15,DakNong,108700,2025-11-07T01:46:32.059250,chart_data
2025-07-15,GiaLai,108500,2025-11-07T01:46:32.046366,chart_data
2025-07-15,LamDong,108000,2025-11-07T01:46:32.050865,chart_data
2025-07-16,DakLak,107000,2025-11-07T01:46:32.055127,chart_data
2025-07-16,DakNong,107200,2025-11-07T01:46:32.059256,chart_data
2025-07-16,GiaLai,107000,2025-11-07T01:46:32.046374,chart_data
2025-07-16,LamDong,106500,2025-11-07T01:46:32.050871,chart_data
2025-07-17,DakLak,107000,2025-11-07T01:46:32.055133,chart_data
2025-07-17,DakNong,107200,2025-11-07T01:46:32.059262,chart_data
2025-07-17,GiaLai,107000,2025-11-07T01:46:32.046382,chart_data
2025-07-17,LamDong,106500,2025-11-07T01:46:32.050877,chart_data
2025-07-18,DakLak,107000,2025-11-07T01:46:32.055139,chart_data
2025-07-18,DakNong,107200,2025-11-07T01:46:32.059268,chart_data
2025-07-18,GiaLai,107000,2025-11-07T01:46:32.046388,chart_data
2025-07-18,LamDong,106500,2025-11-07T01:46:32.050883,chart_data
2025-07-19,DakLak,109700,2025-11-07T01:46:32.055145,chart_data
2025-07-19,DakNong,109900,2025-11-07T01:46:32.059274,chart_data
2025-07-19,GiaLai,109700,2025-11-07T01:46:32.046394,chart_data
2025-07-19,LamDong,109800,2025-11-07T01:46:32.050890,chart_data
2025-07-20,DakLak,110300,2025-11-07T01:46:32.055151,chart_data
2025-07-20,DakNong,110400,2025-11-07T01:46:32.059280,chart_data
2025-07-20,GiaLai,110300,2025-11-07T01:46:32.046400,chart_data
2025-07-20,LamDong,110100,2025-11-07T01:46:32.050896,chart_data
2025-07-21,DakLak,111000,2025-11-07T01:46:32.055157,chart_data
2025-07-21,DakNong,111200,2025-11-07T01:46:32.059286,chart_data
2025-07-21,GiaLai,111000,2025-11-07T01:46:32.046407,chart_data
2025-07-21,LamDong,110800,2025-11-07T01:46:32.050902,chart_data
2025-07-22,DakLak,113800,2025-11-07T01:46:32.055164,chart_data
2025-07-22,DakNong,114000,2025-11-07T01:46:32.059338,chart_data
2025-07-22,GiaLai,113700,2025-11-07T01:46:32.046413,chart_data
2025-07-22,LamDong,113500,2025-11-07T01:46:32.050908,chart_data
2025-07-23,DakLak,113200,2025-11-07T01:46:32.055170,chart_data
2025-07-23,DakNong,113400,2025-11-07T01:46:32.059345,chart_data
2025-07-23,GiaLai,113100,2025-11-07T01:46:32.046419,chart_data
2025-07-23,LamDong,112800,2025-11-07T01:46:32.050914,chart_data
2025-07-24,DakLak,113200,2025-11-07T01:46:32.055176,chart_data
2025-07-24,DakNong,113400,2025-11-07T01:46:32.059352,chart_data
2025-07-24,GiaLai,113100,2025-11-07T01:46:32.046427,chart_data
2025-07-24,LamDong,112800,2025-11-07T01:46:32.050921,chart_data
2025-07-25,DakLak,113500,2025-11-07T01:46:32.055182,chart_data
2025-07-25,DakNong,113700,2025-11-07T01:46:32.059358,chart_data
2025-07-25,GiaLai,113500,2025-11-07T01:46:32.046433,chart_data
2025-07-25,LamDong,113100,2025-11-07T01:46:32.050927,chart_data
2025-07-26,DakLak,114300,2025-11-07T01:46:32.055188,chart_data
2025-07-26,DakNong,114300,2025-11-07T01:46:32.059364,chart_data
2025-07-26,GiaLai,114300,2025-11-07T01:46:32.046439,chart_data
2025-07-26,LamDong,113800,2025-11-07T01:46:32.050933,chart_data
2025-07-27,DakLak,113500,2025-11-07T01:46:32.055194,chart_data
2025-07-27,DakNong,113500,2025-11-07T01:46:32.059370,chart_data
2025-07-27,GiaLai,113500,2025-11-07T01:46:32.046447,chart_data
2025-07-27,LamDong,113000,2025-11-07T01:46:32.050939,chart_data
2025-07-28,DakLak,115300,2025-11-07T01:46:32.055202,chart_data
2025-07-28,DakNong,115300,2025-11-07T01:46:32.059376,chart_data
2025-07-28,GiaLai,115200,2025-11-07T01:46:32.046453,chart_data
2025-07-28,LamDong,114800,2025-11-07T01:46:32.050945,chart_data
2025-07-29,DakLak,115500,2025-11-07T01:46:32.055208,chart_data
2025-07-29,DakNong,115500,2025-11-07T01:46:32.059384,chart_data
2025-07-29,GiaLai,115400,2025-11-07T01:46:32.046459,chart_data
2025-07-29,LamDong,115000,2025-11-07T01:46:32.050952,chart_data
2025-07-30,DakLak,117500,2025-11-07T01:46:32.055214,chart_data
2025-07-30,DakNong,117500,2025-11-07T01:46:32.059391,chart_data
2025-07-30,GiaLai,117400,2025-11-07T01:46:32.046465,chart_data
2025-07-30,LamDong,117000,2025-11-07T01:46:32.050959,chart_data
2025-07-31,DakLak,119000,2025-11-07T01:46:32.055220,chart_data
2025-07-31,DakNong,119000,2025-11-07T01:46:32.059398,chart_data
2025-07-31,GiaLai,118900,2025-11-07T01:46:32.046471,chart_data
2025-07-31,LamDong,118000,2025-11-07T01:46:32.050965,chart_data
2025-08-01,DakLak,120000,2025-11-07T01:46:32.055226,chart_data
2025-08-01,DakNong,120000,2025-11-07T01:46:32.059404,chart_data
2025-08-01,GiaLai,119900,2025-11-07T01:46:32.046477,chart_data
2025-08-01,LamDong,118800,2025-11-07T01:46:32.050971,chart_data
2025-08-02,DakLak,121600,2025-11-07T01:46:32.055232,chart_data
2025-08-02,DakNong,121900,2025-11-07T01:46:32.059410,chart_data
2025-08-02,GiaLai,121600,2025-11-07T01:46:32.046483,chart_data
2025-08-02,LamDong,121000,2025-11-07T01:46:32.050977,chart_data
2025-08-03,DakLak,124000,2025-11-07T01:46:32.055239,chart_data
2025-08-03,DakNong,124100,2025-11-07T01:46:32.059416,chart_data
2025-08-03,GiaLai,123900,2025-11-07T01:46:32.046490,chart_data
2025-08-03,LamDong,123500,2025-11-07T01:46:32.050983,chart_data
2025-08-04,DakLak,128000,2025-11-07T01:46:32.055245,chart_data
2025-08-04,DakNong,128200,2025-11-07T01:46:32.059422,chart_data
2025-08-04,GiaLai,127900,2025-11-07T01:46:32.046496,chart_data
2025-08-04,LamDong,127500,2025-11-07T01:46:32.050989,chart_data
2025-08-05,DakLak,131000,2025-11-07T01:46:32.055251,chart_data
2025-08-05,DakNong,131500,2025-11-07T01:46:32.059430,chart_data
2025-08-05,GiaLai,131000,2025-11-07T01:46:32.046502,chart_data
2025-08-05,LamDong,130700,2025-11-07T01:46:32.050995,chart_data
2025-08-06,DakLak,130000,2025-11-07T01:46:32.055257,chart_data
2025-08-06,DakNong,130500,2025-11-07T01:46:32.059436,chart_data
2025-08-06,GiaLai,130000,2025-11-07T01:46:32.046508,chart_data
2025-08-06,LamDong,129500,2025-11-07T01:46:32.051001,chart_data
2025-08-07,DakLak,130000,2025-11-07T01:46:32.055263,chart_data
2025-08-07,DakNong,130500,2025-11-07T01:46:32.059442,chart_data
2025-08-07,GiaLai,130000,2025-11-07T01:46:32.046514,chart_data
2025-08-07,LamDong,129500,2025-11-07T01:46:32.051008,chart_data
2025-08-08,DakLak,128000,2025-11-07T01:46:32.055269,chart_data
2025-08-08,DakNong,128500,2025-11-07T01:46:32.059448,chart_data
2025-08-08,GiaLai,128000,2025-11-07T01:46:32.046520,chart_data
2025-08-08,LamDong,127800,2025-11-07T01:46:32.051015,chart_data
2025-08-09,DakLak,109000,2025-11-07T01:46:32.055276,chart_data
2025-08-09,DakNong,109500,2025-11-07T01:46:32.059454,chart_data
2025-08-09,GiaLai,109000,2025-11-07T01:46:32.046526,chart_data
2025-08-09,LamDong,108000,2025-11-07T01:46:32.051022,chart_data
2025-08-10,DakLak,108000,2025-11-07T01:46:32.055282,chart_data
2025-08-10,DakNong,108500,2025-11-07T01:46:32.059460,chart_data
2025-08-10,GiaLai,108000,2025-11-07T01:46:32.046532,chart_data
2025-08-10,LamDong,107000,2025-11-07T01:46:32.051028,chart_data
2025-08-11,DakLak,114000,2025-11-07T01:46:32.055289,chart_data
2025-08-11,DakNong,114200,2025-11-07T01:46:32.059467,chart_data
2025-08-11,GiaLai,114000,2025-11-07T01:46:32.046538,chart_data
2025-08-11,LamDong,113000,2025-11-07T01:46:32.051034,chart_data
2025-08-12,DakLak,120000,2025-11-07T01:46:32.055296,chart_data
2025-08-12,DakNong,120200,2025-11-07T01:46:32.059474,chart_data
2025-08-12,GiaLai,120000,2025-11-07T01:46:32.046544,chart_data
2025-08-12,LamDong,118500,2025-11-07T01:46:32.051040,chart_data
2025-08-13,DakLak,124000,2025-11-07T01:46:32.055302,chart_data
2025-08-13,DakNong,124000,2025-11-07T01:46:32.059480,chart_data
2025-08-13,GiaLai,124000,2025-11-07T01:46:32.046550,chart_data
2025-08-13,LamDong,123000,2025-11-07T01:46:32.051046,chart_data
2025-08-14,DakLak,124000,2025-11-07T01:46:32.055308,chart_data
2025-08-14,DakNong,124000,2025-11-07T01:46:32.059487,chart_data
2025-08-14,GiaLai,124000,2025-11-07T01:46:32.046556,chart_data
2025-08-14,LamDong,123000,2025-11-07T01:46:32.051052,chart_data
2025-08-15,DakLak,122000,2025-11-07T01:46:32.055314,chart_data
2025-08-15,DakNong,122000,2025-11-07T01:46:32.059493,chart_data
2025-08-15,GiaLai,122000,2025-11-07T01:46:32.046563,chart_data
2025-08-15,LamDong,121000,2025-11-07T01:46:32.051059,chart_data
2025-08-16,DakLak,124000,2025-11-07T01:46:32.055321,chart_data
2025-08-16,DakNong,124000,2025-11-07T01:46:32.059500,chart_data
2025-08-16,GiaLai,124000,2025-11-07T01:46:32.046569,chart_data
2025-08-16,LamDong,123500,2025-11-07T01:46:32.051067,chart_data
2025-08-17,DakLak,124700,2025-11-07T01:46:32.055327,chart_data
2025-08-17,DakNong,124900,2025-11-07T01:46:32.059506,chart_data
2025-08-17,GiaLai,124700,2025-11-07T01:46:32.046577,chart_data
2025-08-17,LamDong,124000,2025-11-07T01:46:32.051073,chart_data
2025-08-18,DakLak,123000,2025-11-07T01:46:32.055333,chart_data
2025-08-18,DakNong,123200,2025-11-07T01:46:32.059512,chart_data
2025-08-18,GiaLai,123000,2025-11-07T01:46:32.046583,chart_data
2025-08-18,LamDong,122000,2025-11-07T01:46:32.051079,chart_data
2025-08-19,DakLak,124000,2025-11-07T01:46:32.055340,chart_data
2025-08-19,DakNong,124200,2025-11-07T01:46:32.059518,chart_data
2025-08-19,GiaLai,124000,2025-11-07T01:46:32.046589,chart_data
2025-08-19,LamDong,122700,2025-11-07T01:46:32.051086,chart_data
2025-08-20,DakLak,125000,2025-11-07T01:46:32.055346,chart_data
2025-08-20,DakNong,125200,2025-11-07T01:46:32.059524,chart_data
2025-08-20,GiaLai,125000,2025-11-07T01:46:32.046595,chart_data
2025-08-20,LamDong,123500,2025-11-07T01:46:32.051092,chart_data
2025-08-21,DakLak,125000,2025-11-07T01:46:32.055352,chart_data
2025-08-21,DakNong,125200,2025-11-07T01:46:32.059531,chart_data
2025-08-21,GiaLai,125000,2025-11-07T01:46:32.046601,chart_data
2025-08-21,LamDong,123500,2025-11-07T01:46:32.051099,chart_data
2025-08-22,DakLak,124000,2025-11-07T01:46:32.055358,chart_data
2025-08-22,DakNong,124200,2025-11-07T01:46:32.059537,chart_data
2025-08-22,GiaLai,124000,2025-11-07T01:46:32.046608,chart_data
2025-08-22,LamDong,122500,2025-11-07T01:46:32.051105,chart_data
2025-08-23,DakLak,124800,2025-11-07T01:46:32.055364,chart_data
2025-08-23,DakNong,125000,2025-11-07T01:46:32.059543,chart_data
2025-08-23,GiaLai,124800,2025-11-07T01:46:32.046614,chart_data
2025-08-23,LamDong,123200,2025-11-07T01:46:32.051111,chart_data
2025-08-24,DakLak,124000,2025-11-07T01:46:32.055370,chart_data
2025-08-24,DakNong,124200,2025-11-07T01:46:32.059550,chart_data
2025-08-24,GiaLai,123800,2025-11-07T01:46:32.046620,chart_data
2025-08-24,LamDong,122700,2025-11-07T01:46:32.051117,chart_data
2025-08-25,DakLak,123800,2025-11-07T01:46:32.055376,chart_data
2025-08-25,DakNong,124000,2025-11-07T01:46:32.059557,chart_data
2025-08-25,GiaLai,123600,2025-11-07T01:46:32.046627,chart_data
2025-08-25,LamDong,122500,2025-11-07T01:46:32.051123,chart_data
2025-08-26,DakLak,122000,2025-11-07T01:46:32.055382,chart_data
2025-08-26,DakNong,122000,2025-11-07T01:46:32.059563,chart_data
2025-08-26,GiaLai,121800,2025-11-07T01:46:32.046634,chart_data
2025-08-26,LamDong,121500,2025-11-07T01:46:32.051129,chart_data
2025-08-27,DakLak,121000,2025-11-07T01:46:32.055388,chart_data
2025-08-27,DakNong,121300,2025-11-07T01:46:32.059570,chart_data
2025-08-27,GiaLai,121000,2025-11-07T01:46:32.046640,chart_data
2025-08-27,LamDong,120500,2025-11-07T01:46:32.051135,chart_data
2025-08-28,DakLak,121000,2025-11-07T01:46:32.055397,chart_data
2025-08-28,DakNong,121300,2025-11-07T01:46:32.059576,chart_data
2025-08-28,GiaLai,121000,2025-11-07T01:46:32.046646,chart_data
2025-08-28,LamDong,120500,2025-11-07T01:46:32.051142,chart_data
2025-08-29,DakLak,120500,2025-11-07T01:46:32.055405,chart_data
2025-08-29,DakNong,121000,2025-11-07T01:46:32.059582,chart_data
2025-08-29,GiaLai,120300,2025-11-07T01:46:32.046652,chart_data
2025-08-29,LamDong,120000,2025-11-07T01:46:32.051151,chart_data
2025-08-30,DakLak,120700,2025-11-07T01:46:32.055413,chart_data
2025-08-30,DakNong,121000,2025-11-07T01:46:32.059588,chart_data
2025-08-30,GiaLai,120700,2025-11-07T01:46:32.046659,chart_data
2025-08-30,LamDong,120200,2025-11-07T01:46:32.051159,chart_data
2025-08-31,DakLak,120700,2025-11-07T01:46:32.055420,chart_data
2025-08-31,DakNong,121000,2025-11-07T01:46:32.059594,chart_data
2025-08-31,GiaLai,120600,2025-11-07T01:46:32.046665,chart_data
2025-08-31,LamDong,120200,2025-11-07T01:46:32.051166,chart_data
2025-09-01,DakLak,121500,2025-11-07T01:46:32.055426,chart_data
2025-09-01,DakNong,121700,2025-11-07T01:46:32.059600,chart_data
2025-09-01,GiaLai,121400,2025-11-07T01:46:32.046671,chart_data
2025-09-01,LamDong,121000,2025-11-07T01:46:32.051172,chart_data
2025-09-02,DakLak,122000,2025-11-07T01:46:32.055432,chart_data
2025-09-02,DakNong,122300,2025-11-07T01:46:32.059606,chart_data
2025-09-02,GiaLai,122000,2025-11-07T01:46:32.046677,chart_data
2025-09-02,LamDong,121500,2025-11-07T01:46:32.051179,chart_data
2025-09-03,DakLak,120800,2025-11-07T01:46:32.055439,chart_data
2025-09-03,DakNong,121000,2025-11-07T01:46:32.059612,chart_data
2025-09-03,GiaLai,120800,2025-11-07T01:46:32.046683,chart_data
2025-09-03,LamDong,120300,2025-11-07T01:46:32.051185,chart_data
2025-09-04,DakLak,120800,2025-11-07T01:46:32.055445,chart_data
2025-09-04,DakNong,121000,2025-11-07T01:46:32.059618,chart_data
2025-09-04,GiaLai,120800,2025-11-07T01:46:32.046690,chart_data
2025-09-04,LamDong,120300,2025-11-07T01:46:32.051191,chart_data
2025-09-05,DakLak,121000,2025-11-07T01:46:32.055451,chart_data
2025-09-05,DakNong,121200,2025-11-07T01:46:32.059624,chart_data
2025-09-05,GiaLai,121000,2025-11-07T01:46:32.046697,chart_data
2025-09-05,LamDong,120500,2025-11-07T01:46:32.051197,chart_data
2025-09-06,DakLak,120300,2025-11-07T01:46:32.055457,chart_data
2025-09-06,DakNong,120500,2025-11-07T01:46:32.059630,chart_data
2025-09-06,GiaLai,120300,2025-11-07T01:46:32.046703,chart_data
2025-09-06,LamDong,119700,2025-11-07T01:46:32.051203,chart_data
2025-09-07,DakLak,119400,2025-11-07T01:46:32.055463,chart_data
2025-09-07,DakNong,119500,2025-11-07T01:46:32.059636,chart_data
2025-09-07,GiaLai,119400,2025-11-07T01:46:32.046709,chart_data
2025-09-07,LamDong,118700,2025-11-07T01:46:32.051210,chart_data
2025-09-08,DakLak,119500,2025-11-07T01:46:32.055469,chart_data
2025-09-08,DakNong,119500,2025-11-07T01:46:32.059642,chart_data
2025-09-08,GiaLai,119400,2025-11-07T01:46:32.046715,chart_data
2025-09-08,LamDong,118700,2025-11-07T01:46:32.051216,chart_data
2025-09-09,DakLak,122000,2025-11-07T01:46:32.055475,chart_data
2025-09-09,DakNong,122200,2025-11-07T01:46:32.059648,chart_data
2025-09-09,GiaLai,121900,2025-11-07T01:46:32.046721,chart_data
2025-09-09,LamDong,121300,2025-11-07T01:46:32.051222,chart_data
2025-09-10,DakLak,120300,2025-11-07T01:46:32.055481,chart_data
2025-09-10,DakNong,120500,2025-11-07T01:46:32.059654,chart_data
2025-09-10,GiaLai,120200,2025-11-07T01:46:32.046727,chart_data
2025-09-10,LamDong,119800,2025-11-07T01:46:32.051228,chart_data
2025-09-11,DakLak,120300,2025-11-07T01:46:32.055487,chart_data
2025-09-11,DakNong,120500,2025-11-07T01:46:32.059660,chart_data
2025-09-11,GiaLai,120200,2025-11-07T01:46:32.046733,chart_data
2025-09-11,LamDong,119800,2025-11-07T01:46:32.051234,chart_data
2025-09-12,DakLak,120500,2025-11-07T01:46:32.055495,chart_data
2025-09-12,DakNong,120500,2025-11-07T01:46:32.059668,chart_data
2025-09-12,GiaLai,120300,2025-11-07T01:46:32.046740,chart_data
2025-09-12,LamDong,120000,2025-11-07T01:46:32.051242,chart_data
2025-09-13,DakLak,121000,2025-11-07T01:46:32.055502,chart_data
2025-09-13,DakNong,121000,2025-11-07T01:46:32.059674,chart_data
2025-09-13,GiaLai,120800,2025-11-07T01:46:32.046746,chart_data
2025-09-13,LamDong,120300,2025-11-07T01:46:32.051248,chart_data
2025-09-14,DakLak,121300,2025-11-07T01:46:32.055508,chart_data
2025-09-14,DakNong,121500,2025-11-07T01:46:32.059680,chart_data
2025-09-14,GiaLai,121200,2025-11-07T01:46:32.046752,chart_data
2025-09-14,LamDong,120500,2025-11-07T01:46:32.051254,chart_data
2025-09-15,DakLak,119000,2025-11-07T01:46:32.055514,chart_data
2025-09-15,DakNong,119200,2025-11-07T01:46:32.059686,chart_data
